demand,demand_desc,major,major_desc,sub_major,sub_major_desc,minor,minor_desc,sub_minor,sub_minor_desc,net_payment
31,TRIBAL DEVELOPMENT,2236,NUTRITION,2,DISTRIBUTION OF NUTRITIOUS FOOD AND BEVERAGES,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON FOOD PROGRAMME [S10N],9177800
31,TRIBAL DEVELOPMENT,2406,FORESTRY AND WILD LIFE,1,FORESTRY,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON STAFF [S00N],460639.62671700004
31,TRIBAL DEVELOPMENT,2406,FORESTRY AND WILD LIFE,1,FORESTRY,796,TRIBAL AREA SUB PLAN,2,FORESTRY PROGRAMME [S00N],206257.028727
31,TRIBAL DEVELOPMENT,2406,FORESTRY AND WILD LIFE,1,FORESTRY,796,TRIBAL AREA SUB PLAN,7,EXPEND.ON REGENTRATION OF CHILGOZA PINE [S00N],75565.125
31,TRIBAL DEVELOPMENT,2406,FORESTRY AND WILD LIFE,1,FORESTRY,796,TRIBAL AREA SUB PLAN,20,IMPROVEMENT OF TREE COVER/RAISING OF NURSERIES [S00N],38354.68571
31,TRIBAL DEVELOPMENT,2406,FORESTRY AND WILD LIFE,1,FORESTRY,796,TRIBAL AREA SUB PLAN,24,H.P.FOREST ECO-SYSTEM CLIMATE PROOFING PROJECT [S00N],111963
31,TRIBAL DEVELOPMENT,2406,FORESTRY AND WILD LIFE,2,ENVIRONMENTAL FORESTRY AND WILD LIFE,796,TASP,1,EXP.ON WILD LIFE MANAGEMENT & NATURE CONSERVATION [S00N],138170.72727
31,TRIBAL DEVELOPMENT,2406,FORESTRY AND WILD LIFE,2,ENVIRONMENTAL FORESTRY AND WILD LIFE,796,TASP,4,EXP. ON DEV. OF PIN VALLEY NATIONAL PARK [S10N],74083.15625
31,TRIBAL DEVELOPMENT,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON FOOD ORGANISATION [S00N],400345.043898
31,TRIBAL DEVELOPMENT,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,796,TRIBAL AREA SUB PLAN,2,EXPEND.ON GRANT OF SUBSIDY TO SOCIETIES [S00N],194736.8421
31,TRIBAL DEVELOPMENT,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,796,TRIBAL AREA SUB PLAN,3,EXPENDITURE ON GRANT OF SUBSIDY TO SOCI- ETIES UNDER SPECIAL CENTRAL ASSISTANCE [S00N],115400
31,TRIBAL DEVELOPMENT,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,796,TRIBAL AREA SUB PLAN,7,NATIONAL FOOD SECURITY ACT [S25N],4753374.222
31,TRIBAL DEVELOPMENT,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON GRANT-IN-AID TO H.P. KRISHI VISHVA VIDYALYA FOR RESEARCH [S00N],27000000
31,TRIBAL DEVELOPMENT,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON GRANT-IN-AID TO DR. Y.S. PARMAR UNIVERSITY OF HORTICULTURE AND FORESTRY [S00N],34650000
31,TRIBAL DEVELOPMENT,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,796,TRIBAL AREA SUB PLAN,4,EXPENDITURE ON GRANT-IN-AID TO H.P. KRISHI VISHVA VIDYALAYA FOR VETERINARY RESEARCH [S00N],4500000
31,TRIBAL DEVELOPMENT,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,796,TRIBAL AREA SUB PLAN,5,EXPENDITURE ON GRANT-IN-AID TO DR. Y.S. PARMAR UNIVERSITY OF HORTICULTURE & FOR- ESTRY FOR FORESTRY RESEARCH [S00N],2450000
31,TRIBAL DEVELOPMENT,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,796,TRIBAL AREA SUB PLAN,6,EXPENDITURE ON GRANT-IN-AID TO H.P. KRISHI VISHVA VIDYALAYA FOR FISHERIES RESEARCH [S00N],300000
31,TRIBAL DEVELOPMENT,2435,OTHER AGRICULTURAL PROGRAMMES,1,MARKETING & QUALIITY CONTROL,796,TRIBAL AREA SUB PLAN,2,GRANT TO MARKETING BOARD FOR CONSTRUCTION OF MARKETING YARDS [S00N],1000000
31,TRIBAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,4,INTEGRATED RURAL ENERGY PLANNING PROGRAMME,796,TRIBAL AREA SUB PLAN,1,EXP.ON INTEGRATED RURAL ENERGY PROGRAMME [S00N],3750000
31,TRIBAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,796,TRIBAL AREA SUB PLAN.,3,EXPENDITURE ON NATIONAL RURAL LIVLIHOOD MISSION (NRLM) [C90N],5434000
31,TRIBAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,796,TRIBAL AREA SUB PLAN.,5,DISTRICT RURAL DEVELOPMENT AGENCY ADMINISTRATION [S10N],459000
31,TRIBAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,796,TRIBAL AREA SUB PLAN.,6,PRADHAN MANTRI KRISHI SINCHAYEE YOJNA [S10N],10667000
31,TRIBAL DEVELOPMENT,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,796,TRIBAL AREA SUB PLAN.,7,DEEN DAYAL UPADHYAYA GRAMIN KAUSHAL YOJNA (DDU-GKY) [S10N],6300000
31,TRIBAL DEVELOPMENT,2505,RURAL EMPLOYMENT,1,NATIONAL PROGRAMMES,796,TRIBAL AREA SUB PLAN,7,NATIONAL RURAL EMPLOYMENT GUARANTEE SCHEME [S10N],5850000
31,TRIBAL DEVELOPMENT,2702,MINOR IRRIGATION,80,GENERAL,796,TRIBAL AREA SUB PLAN,2,LIFT IRRIGATION SCHEMES (SPECIAL REPAIR) EXPENDITURE ON MAINTENANCE & REPAIRS OF [S00N],524648
31,TRIBAL DEVELOPMENT,2702,MINOR IRRIGATION,80,GENERAL,796,TRIBAL AREA SUB PLAN,3,EXPENDITURE ON MAINETANCE AND REPAIRS OF OTHER MINOR IRRIGATION WORKS (SPECIAL REPAIRS) [S00N],573737.1667
31,TRIBAL DEVELOPMENT,2702,MINOR IRRIGATION,80,GENERAL,796,TRIBAL AREA SUB PLAN,4,EXPENDITURE ON MAINETANCE AND REPAIRS OF OTHER MINOR IRRIGATION WORKS (ORDINARY REPAIRS(F.I.S.) [S00N],277483.2778
31,TRIBAL DEVELOPMENT,2702,MINOR IRRIGATION,80,GENERAL,796,TRIBAL AREA SUB PLAN,6,EXPENDITURE ON WORK CHARGED STAFF CONVERTED INTO REGULAR ESTABLISHMENT [S00N],300002.504329
31,TRIBAL DEVELOPMENT,2702,MINOR IRRIGATION,80,GENERAL,796,TRIBAL AREA SUB PLAN,7,EXPENDITURE ON ESTABLISHMENT [S00N],129902.227386
31,TRIBAL DEVELOPMENT,2852,INDUSTRIES,80,GENERAL,796,TRIBAL AREA SUB-PLAN,1,EXPENDITURE ON INDUSTRIAL SCHEMES [S00N],37014.6
31,TRIBAL DEVELOPMENT,2853,NON-FERROUS MINING & METALLURG,2,REGULATION AND DEVELOPMENT OF MINES,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON MINERAL DEVELOPMENT [S00N],67423.72876
31,TRIBAL DEVELOPMENT,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,796,TRIBAL AREA SUB-PLAN,1,EXPENDITURE ON ESTABLISHMENT UNDER RURAL ROADS AND BRIDGES PROGRAMME. [S00N],168128.11254
31,TRIBAL DEVELOPMENT,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,796,TRIBAL AREA SUB-PLAN,2,EXPENDITURE ON WORK CHARGED CONVERTED REGULAR ESTABLISHMENT [S00N],653524.85333
31,TRIBAL DEVELOPMENT,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,796,TRIBAL AREA SUB-PLAN,3,EXPENDITURE ON MAINTENANCE AND REPAIRS OF DISTRICT ROADS [S00N],120511.7554
31,TRIBAL DEVELOPMENT,3054,ROADS AND  BRIDGES,4,DISTRICT AND OTHER ROADS,796,TRIBAL AREA SUB-PLAN,4,MAINTENANCE OF DISTRICT AND OTHER ROADS [S00N],1168934.6395
31,TRIBAL DEVELOPMENT,3452,TOURISM,80,GENERAL,796,TRIBAL AREA SUB PLAN,1,IN TRIBAL AREAS EXPENDITURE ON DEVELOPMENT OF TOURISM [S00N],600000
31,TRIBAL DEVELOPMENT,3452,TOURISM,80,GENERAL,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON FIELD STAFF [S00N],66264.99474000001
31,TRIBAL DEVELOPMENT,3454,CENSUS SURVEYS AND STATISTICS,2,SURVEYS AND STATISTICS,796,TRIBAL AREA SUB PLAN,1,SURVEY AND EVALUATION STUDIES EXPENDITURE ON STAFF FOR TECHNO ECONOMIC [S00N],66933.429123
31,TRIBAL DEVELOPMENT,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,796,TRIBAL AREA SUB PLAN,4,EXPENDITURE ON JAILS [S00N],10000000
31,TRIBAL DEVELOPMENT,4202,CAPITAL OUTLAY  ON EDUCATION S,2,TECHNICAL EDUCATION,796,TRIBAL AREA SUB PLAN,1,CONSTITUTION OF R.I.T.I. HOSTEL BUILDING [S00N],2928571.429
31,TRIBAL DEVELOPMENT,4210,CAPITAL OUTLAY ON MEDICAL & PU,2,RURAL HEALTH SERVICES,796,TRIBAL AREA SUB PLAN,1,BUILDINGS [S00NM],3016000
31,TRIBAL DEVELOPMENT,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,796,TRIBAL AREA SUB PLAN,1,BUILDINGS [S00N],1135600
31,TRIBAL DEVELOPMENT,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,796,TRIBAL AREA SUB PLAN,3,CONSTRUCTION WORKS IN INDIGRA GANDHI MEDICAL COLLEGE SHIMLA [S20N],6400000
31,TRIBAL DEVELOPMENT,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,796,TRIBAL AREA SUB PLAN,4,CONSTRUCTION WORKS IN DR. RAJENDER PRASHAD MEDICAL COLLEGE TANDA [S00N],5400000
31,TRIBAL DEVELOPMENT,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,796,TRIBAL AREA SUB PLAN,5,MEDICAL COLLEGE  CHAMBA [S10N],7185714.286
31,TRIBAL DEVELOPMENT,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,796,TRIBAL AREA SUB PLAN,6,MEDICAL COLLEGE  NAHAN [S10N],25150000
31,TRIBAL DEVELOPMENT,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,796,TRIBAL AREA SUB PLAN,7,MEDICAL COLLEGE  HAMIRPUR [S10N],25150000
31,TRIBAL DEVELOPMENT,4225,CAPITAL OUTLAY ON WELFARE OF S,2,WELFARE OF SCHEDULED TRIBES,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON EQUITY PARTICIPATION IN SCHEDULED CASTES AND SCHEDULED TRIBES CORPORATION [S00N],4850000
31,TRIBAL DEVELOPMENT,4801,CAPITAL OUTLAY ON POWER PROJEC,1,HYDEL GENERATION,796,TRIBAL AREAS SUB-PLAN,2,EQUITY CONTRIBUTION TO HP TRANSMISSION AND DISTRIBUTION CORPORATION [S00N],23000000
31,TRIBAL DEVELOPMENT,4801,CAPITAL OUTLAY ON POWER PROJEC,1,HYDEL GENERATION,796,TRIBAL AREAS SUB-PLAN,6,EUQITY CONTRIBUTION TO H.P. POWER CORPORATION [S00N],85333333.33
31,TRIBAL DEVELOPMENT,4801,CAPITAL OUTLAY ON POWER PROJEC,1,HYDEL GENERATION,796,TRIBAL AREAS SUB-PLAN,7,EQUITY CONTRIBUTION TO HPSEB LTD. [S00N],62500000
31,TRIBAL DEVELOPMENT,5053,CAPITAL OUTLAY ON CIVIL AVIATI,80,GENERAL,796,TRIBAL AREA SUB PLAN,2,EXPENDITURE ON CONSTRUCTION OF HELIPADS [S00N],339000
31,TRIBAL DEVELOPMENT,5054,CAPITAL  OUTLAY ON ROADS & BRI,4,DISTRICT & OTHER ROADS,796,TRIBAL AREA SUB PLAN,2,EXP. ON RURAL ROADS UNDER PMGSY [S10N],135000000
31,TRIBAL DEVELOPMENT,5452,CAPITAL OUTLAY ON TOURISM,80,GENERAL,796,TRIBAL AREA SUB PLAN,1,EXPENDITURE ON TOURISM BUILDINGS [S00N],1550000
32,SCHEDULED CASTES SUB PLAN,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,POLICE DEPARTMENT [S00N],217239.6379
32,SCHEDULED CASTES SUB PLAN,2059,PUBLIC WORKS,1,OFFICE BUILDINGS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,MAINTENANCE OF MEDICAL COLLEGES [S00N],989470.5789
32,SCHEDULED CASTES SUB PLAN,2059,PUBLIC WORKS,80,GENERAL,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,MAINTENANCE OF DISTRICT INDUSTRIES CENTRE BUILDINGS [S00N],39479.10891
32,SCHEDULED CASTES SUB PLAN,2059,PUBLIC WORKS,80,GENERAL,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,MAINTENANCE OF HEALTH DEPARTMENT BUILDINGS [S00N],916144.1818
32,SCHEDULED CASTES SUB PLAN,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,RURAL HEALTH [S00N],269658.80425499997
32,SCHEDULED CASTES SUB PLAN,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,RASHTRIYA SURAKSHA BEEMA YOJNA [S10N],6063488
32,SCHEDULED CASTES SUB PLAN,2210,MEDICAL AND PUBLIC HEALTH,3,RURAL HEALTH SERVICES -ALLOPATHY,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,4,NATIONAL HEALTH MISSION [S10N],79400500
32,SCHEDULED CASTES SUB PLAN,2210,MEDICAL AND PUBLIC HEALTH,4,RURAL HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,AYURVEDIC DISPENSARY [S00N],10128938.844716
32,SCHEDULED CASTES SUB PLAN,2210,MEDICAL AND PUBLIC HEALTH,4,RURAL HEALTH SERVICES -OTHER SYSTEMS OF MEDICINE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,HOMOEOPATHY DISPENSARY [S00N],942985.461243
32,SCHEDULED CASTES SUB PLAN,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,UPGRADATION OF GOVT. MEDICAL COLLEGES [S10N],200000
32,SCHEDULED CASTES SUB PLAN,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,MAINTENANCE OF MACHINERY & EUQIPMENTS IN RPGMC TANDA [S00N],2141511.3054
32,SCHEDULED CASTES SUB PLAN,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,5,STRENGTHENING OF IGMC [S00N],5886025.399999999
32,SCHEDULED CASTES SUB PLAN,2210,MEDICAL AND PUBLIC HEALTH,5,MEDICAL EDUCATION  TRAINING & RESEARCH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,6,LAL BAHADUR SHASHTRI GOVERNMENT MEDICAL COLLEGE & HOSPITAL AT NER CHOWK [S10N],33406500
32,SCHEDULED CASTES SUB PLAN,2215,WATER SUPPLY AND  SANITATION,2,SEWERAGE & SANITATION,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,MAINTENANCE AND REPAIR OF SEWERAGE SCHEMES [S00N],37800000
32,SCHEDULED CASTES SUB PLAN,2216,HOUSING,3,RURAL HOUSING,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,4,MUKHYA MANTRI AWAS YOJNA [S00N],1566842.105
32,SCHEDULED CASTES SUB PLAN,2216,HOUSING,3,RURAL HOUSING,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,5,MAINTENANCE OF HOUSES UNDER MUKHYA MANTRI AWAS YOJNA [S00N],360869.5652
32,SCHEDULED CASTES SUB PLAN,2217,URBAN DEVELOPMENT,4,SLUM AREA IMPROVEMENT,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,10,DEENDAYAL ANTYODAYA YOJNA-NATIONAL URBAN LIVELIHOOD MISSION (DAY-NULM) [S10N],2457402.75
32,SCHEDULED CASTES SUB PLAN,2217,URBAN DEVELOPMENT,80,GENERAL,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,ATAL MISSION FOR REJUVENATION AND URBAN TRANSFORMATION (AMRUT) [S10N],34625000
32,SCHEDULED CASTES SUB PLAN,2217,URBAN DEVELOPMENT,80,GENERAL,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,SMART CITY MISSION [S10N],137500000
32,SCHEDULED CASTES SUB PLAN,2217,URBAN DEVELOPMENT,80,GENERAL,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,4,PRADHAN MANTRI AWAS YOJNA -HOUSING FOR ALL(URBAN) [S10N],45441000
32,SCHEDULED CASTES SUB PLAN,2220,INFORMATION AND PUBLICITY,60,OTHERS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,INFORMATION AND PUBLICITY [S00N],570706.3333
32,SCHEDULED CASTES SUB PLAN,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,MACHINERY FOR IMPLEMENTATION OF PROTECTION OF CIVIL RIGHT ACT-1955 [A00N],10000000
32,SCHEDULED CASTES SUB PLAN,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,DIRECTION AND ADMINISTRATION [S00N],6516237.108859
32,SCHEDULED CASTES SUB PLAN,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,5,HOUSING. [S00N],3785857.143
32,SCHEDULED CASTES SUB PLAN,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,11,FOLLOW-UP PROGRAMME [S00N],295530.7692
32,SCHEDULED CASTES SUB PLAN,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,12,COMPUTER APPLICATION PROGRAMME [S00N],319193.6471
32,SCHEDULED CASTES SUB PLAN,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,13,COMPENSATION TO VICTIMS OF ATROCITIES [S50N],379750.382
32,SCHEDULED CASTES SUB PLAN,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,14,PROTECTION OF CIVIL RIGHT (PCR) ACT [S50N],1000000
32,SCHEDULED CASTES SUB PLAN,2225,WELFARE OF SCHEDULED CASTES SC,1,WELFARE OF SCHEDULED CASTES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,15,AWARD FOR INTER CASTE MARRIAGE [S50N],600000
32,SCHEDULED CASTES SUB PLAN,2230,LABOUR AND EMPLOYMENT,3,TRAINING,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,EXPENDITURE ON VOCATIONAL EDUCATION [S00N],8345037.6923
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,1,REHABILITATION,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,DISABLED REHABILITATION [S00N],2578945.838
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,INTEGRATED CHILD DEVELOPMENT SCHEME [S10N],12525141.609298
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,4,MUKHYA MANTRI BAL UDHAR YOJNA [S00N],1899972
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,6,BETI HAI ANMOL [S00N],1510168.421
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,7,MUKHYA MANTRI KANYA DAAN YOJNA [S00N],372307.6923
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,8,AWARENESS COMPAIGN [S00N],250000
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,9,WIDOW REMARRIAGE SCHEME [S00N],81250
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,11,FINANCIAL ASSISTANCE TO VICTIMS OF RAPE [S00N],2750000
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,12,WOMEN COMMISSION [S00N],14273.57143
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,13,MOTHER TEREISA YOJNA [S00N],82765.3125
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,20,INTEGRATED CHILD PROTECTION SCHEME [S10N],4862000
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,21,PRADHAN MANTRI MATRU VANDANA YOJNA [S10N],878260
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,2,SOCIAL WELFARE,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,23,UPLIFTMENT OF HANDICAPPED [C00N],703160
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,WIDOW PENSION UNDER SOCIAL SECURITY SCHEME [S00N],5170791.697
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,OLD AGE PENSION [S00N],12284080.103600001
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,4,OLD AGE PENSION (IGNOP) [C00N],3822030.16452
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,5,INDIRA GANDHI NATIONAL WIDOW PENSION SCHEME [C00N],1035834.0949
32,SCHEDULED CASTES SUB PLAN,2235,SOCIAL SECURITY AND WELFARE,60,OTHER SOCIAL SECURITY AND WELFARE PROGRAMMES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,6,INDIRA GANDHI NATIONAL DISABLED PENSION SCHEME [C00N],87202.706348
32,SCHEDULED CASTES SUB PLAN,2236,NUTRITION,2,DISTRIBUTION OF NUTRITIOUS FOOD AND BEVERAGES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,SPECIAL NUTRITION PROGRAMME FOR SCHEDULED CASTE. [S10N],18554833.33
32,SCHEDULED CASTES SUB PLAN,2407,PLANTATIONS,1,TEA,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,TEA DEVELOPMENT IN H.P. [S00N],56470.230543
32,SCHEDULED CASTES SUB PLAN,2408,FOOD STORAGE AND WAREHOUSING,1,FOOD,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,NATIONAL FOOD SECURITY ACT [S25N],17366858.58
32,SCHEDULED CASTES SUB PLAN,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,RESEARCH & EDU (CSKVV PALAMPUR) [S00N],75566666.67
32,SCHEDULED CASTES SUB PLAN,2415,AGRICULTURAL RESEARCH AND EDUC,1,CROP HUSBANDARY,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,GIA TO Y.S. PARMAR HORT. & FORESTRY UNIVERSITY [S00N],97000000
32,SCHEDULED CASTES SUB PLAN,2501,SPECIAL PROGRAMMES FOR RURAL D,4,INTEGRATED RURAL ENERGY PLANNING PROGRAMME,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,NRSE/IREP [S00N],2500000
32,SCHEDULED CASTES SUB PLAN,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,NATIONAL RURAL LIVELIHOOD MISSION [S10N],8342333.333
32,SCHEDULED CASTES SUB PLAN,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,6,PRADHAN MANTRI KRISHI SINCHAI YOJNA (PMKSY) [S10N],33000000
